Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2804:04B0:10AA:2500:C59F:8C04:4EA0:335D-2800:03F0:4001:0822:0000:0000:0000:2003-51455-443-17,2804:04B0:10AA:2500:C59F:8C04:4EA0:335D,51455,2800:03F0:4001:0822:0000:0000:0000:2003,443,17,19/01/1970 07:06:11 PM,237,3,5,1527.0,3392.0,1337.0,32.0,509.0,719.8312302199731,1337.0,30.0,678.4,642.6560510879829,2.0755274261603378E7,33755.27426160338,33.857142857142854,33.062710976912605,91.0,0.0,237.0,118.5,79.90306627407988,175.0,62.0,149.0,37.25,38.49134101760204,91.0,0.0,0,0,0,0,60,100,12658.227848101267,21097.04641350211,30.0,1337.0,695.1111111111111,633.0156878870469,400708.8611111111,0,0,0,0,0,0,0,0,1.0,782.0,509.0,678.4,0,0,0,4919,8,20755274,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082C:0000:0000:0000:2001-42284-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,42284,2800:03F0:4001:082C:0000:0000:0000:2001,443,17,19/01/1970 07:06:11 PM,123842,282,401,36608.0,369279.0,1337.0,31.0,129.81560283687946,181.1247030294324,1337.0,28.0,920.895261845387,581.3555529987598,3277458.374380259,5515.0918105327755,181.5865102639296,1274.288666501433,18093.0,0.0,123790.0,440.53380782918157,1969.2607132852318,18143.0,0.0,123801.0,309.5024999999999,1660.0917886854631,18134.0,0.0,0,0,0,0,8244,12132,2277.095008155553,3237.9968023772226,28.0,1337.0,595.3567251461989,603.2753875346414,363941.1932050718,0,0,0,0,0,0,0,0,1.0,596.2284040995607,129.81560283687944,920.8952618453866,0,0,0,405887,683,3277458,0,0,0,0,0,0,281,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:C59F:8C04:4EA0:335D-2804:0000:2000:0161:0000:0000:0000:0008-51602-443-6,2804:04B0:10AA:2500:C59F:8C04:4EA0:335D,51602,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 07:06:11 PM,5980,7,7,674.0,168.0,592.0,0.0,96.28571428571429,219.51819536256693,137.0,0.0,24.0,51.15010589757692,140802.67558528428,2341.1371237458193,459.99999999999994,1603.7349635564267,5797.0,0.0,5979.0,996.5,2388.5504181406764,5872.0,0.0,5945.0,990.8333333333333,2370.887717009531,5830.0,0.0,0,0,0,0,152,152,1170.5685618729096,1170.5685618729096,0.0,592.0,56.13333333333335,152.71161742067332,23320.838095238094,0,0,0,0,0,0,0,0,1.0,60.142857142857146,96.28571428571429,24.0,0,0,0,842,5,141750,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.177-172.217.28.226-38205-443-17,192.168.254.177,38205,172.217.28.226,443,17,20/10/2021 08:13:13 PM,306168,16,10,6158.0,9541.0,1357.0,31.0,384.875,580.2067303987434,1357.0,28.0,954.1,556.658173587905,51275.770165399386,84.92069713359986,12246.72,16122.958866990472,49174.0,3.0,306168.0,20411.2,29732.30159079035,95053.0,128.0,263778.0,29308.666666666668,29412.5092775166,69981.0,3.0,0,0,0,0,128,80,52.25889054375376,32.6618065898461,28.0,1357.0,631.7037037037037,631.8060690052833,399178.9088319089,0,0,0,0,0,0,0,0,0.0,656.0,384.875,954.1,0,0,0,15699,26,51275,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0829:0000:0000:0000:2004-37187-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,37187,2800:03F0:4001:0829:0000:0000:0000:2004,443,17,19/01/1970 07:06:11 PM,510,28,16,6782.0,9708.0,1337.0,31.0,242.21428571428567,457.71108121000725,1337.0,28.0,606.7500000000001,604.6627159003605,3.2333333333333332E7,86274.50980392157,11.86046511627907,25.468543992773704,124.0,0.0,449.0,16.629629629629633,33.09909149130618,124.0,0.0,470.0,31.333333333333332,51.24962253054952,169.0,0.0,0,0,0,0,928,512,54901.96078431372,31372.549019607843,28.0,1337.0,396.15555555555545,551.8372188984865,304524.3161616162,0,0,0,0,0,0,0,0,0.0,405.15909090909093,242.21428571428572,606.75,0,0,0,16490,44,32333333,0,0,0,0,0,0,27,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.177-65.8.212.113-41630-443-6,192.168.254.177,41630,65.8.212.113,443,6,20/10/2021 08:12:01 PM,954,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.6540880503144,477.0,478.0041840821061,815.0,139.0,139.0,139.0,0.0,139.0,139.0,0,0,0,0,0,0,0,0,0,64,32,2096.4360587002097,1048.2180293501049,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,133,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:C59F:8C04:4EA0:335D-2804:0000:2000:0161:0000:0000:0000:0008-51572-443-6,2804:04B0:10AA:2500:C59F:8C04:4EA0:335D,51572,2804:0000:2000:0161:0000:0000:0000:0008,443,6,19/01/1970 07:06:11 PM,5300,11,10,2307.0,583.0,817.0,0.0,209.72727272727272,346.9193251777972,208.0,0.0,58.3,89.35205027803721,545283.0188679246,3962.264150943396,265.00000000000006,1105.5072186676648,4961.0,0.0,5265.0,526.5,1558.4377683365408,4961.0,0.0,5265.0,585.0,1656.6858483128294,5002.0,0.0,0,0,0,0,232,212,2075.4716981132074,1886.7924528301887,0.0,817.0,131.36363636363637,259.44749821303793,67313.00432900432,0,0,0,0,0,0,0,0,0.0,137.61904761904762,209.72727272727272,58.3,0,0,0,2890,9,552686,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2804:04B0:0101:0008:0000:0000:0000:000C-38860-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,38860,2804:04B0:0101:0008:0000:0000:0000:000C,443,6,19/01/1970 07:06:11 PM,5270,16,7,1210.0,4968.0,517.0,0.0,75.62499999999999,173.66936978062654,4968.0,0.0,709.7142857142857,1877.7275019098408,1172296.0151802655,4364.326375711575,239.5454545454546,1069.5771183609027,5024.0,0.0,5270.0,351.33333333333337,1295.738050393711,5031.0,0.0,5267.0,877.8333333333334,2033.5131587149044,5025.0,0.0,0,0,0,0,528,232,3036.053130929791,1328.2732447817837,0.0,4968.0,257.41666666666663,1013.702336751885,1027592.4275362322,0,0,0,0,0,0,0,0,0.0,268.60869565217394,75.625,709.7142857142857,0,0,0,6178,7,1177210,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:081E:0000:0000:0000:200A-44022-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,44022,2800:03F0:4001:081E:0000:0000:0000:200A,443,6,19/01/1970 07:06:11 PM,315,30,17,2950.0,1738.0,669.0,0.0,98.33333333333333,219.64757560980354,762.0,0.0,102.23529411764706,204.40325627658333,1.4882539682539683E7,149206.3492063492,6.847826086956522,19.45818010367002,116.0,0.0,314.0,10.827586206896552,30.375117831067445,156.0,0.0,276.0,17.25,32.28312252555505,116.0,0.0,0,0,0,0,976,552,95238.09523809524,53968.253968253965,0.0,762.0,97.66666666666667,210.2432566108949,44202.2269503546,0,0,0,0,0,0,0,0,0.0,99.74468085106383,98.33333333333333,102.23529411764706,0,0,0,4688,21,20120171,0,0,0,0,0,0,14,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:C59F:8C04:4EA0:335D-2800:03F0:4001:0827:0000:0000:0000:200E-51585-443-6,2804:04B0:10AA:2500:C59F:8C04:4EA0:335D,51585,2800:03F0:4001:0827:0000:0000:0000:200E,443,6,19/01/1970 07:06:11 PM,170452,18,21,4476.0,2306.0,3348.0,0.0,248.66666666666669,788.7162316813615,762.0,0.0,109.80952380952378,230.64033017831446,39788.32750569075,228.80341679769086,4485.578947368422,15489.865779663078,58847.0,0.0,170452.0,10026.588235294117,22273.79825899375,58847.0,0.0,170411.0,8520.55,20791.60381266033,58929.0,0.0,0,0,0,0,372,432,105.60157698354962,123.20183981414122,0.0,3348.0,169.55000000000004,551.350553943073,303987.43333333347,0,0,0,0,0,0,0,0,1.0,173.89743589743588,248.66666666666666,109.80952380952381,0,0,0,6782,18,39808,0,0,0,0,0,0,9,20,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2804:04B0:0101:0008:0000:0000:0000:000D-49272-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,49272,2804:04B0:0101:0008:0000:0000:0000:000D,443,17,19/01/1970 07:06:11 PM,245063,626,12857,169606.0,1.6817571E7,1337.0,29.0,270.9361022364215,422.20188809447916,1337.0,28.0,1308.0478338648234,185.967570069268,6.931759180292414E7,55018.505445538496,18.17705088265834,464.4218695336022,24861.0,0.0,245063.0,392.1008,2125.1154594008804,24861.0,0.0,245034.0,19.059894212818907,476.01580628387273,24883.0,0.0,0,0,0,0,13028,250480,2554.445183483431,52464.06026205506,28.0,1337.0,1259.9016612281246,298.092825495085,88859.3326116432,0,0,0,0,0,0,0,0,20.0,1259.9951049469703,270.93610223642173,1308.0478338648206,0,0,0,16987177,13483,69317591,0,0,0,0,0,0,625,8,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:0810:0000:0000:0000:200E-57479-443-17,2804:04B0:10AA:2500:020C:29FF:FE64:3255,57479,2800:03F0:4001:0810:0000:0000:0000:200E,443,17,19/01/1970 07:06:11 PM,387,16,9,3760.0,6676.0,1337.0,64.0,234.99999999999997,430.38928115525056,1337.0,42.0,741.7777777777778,600.7288859747335,2.696640826873385E7,64599.48320413437,16.125000000000004,25.29532092837656,99.0,0.0,387.0,25.799999999999997,41.811140005642386,128.0,0.0,326.0,40.75000000000001,60.376793081921335,177.0,0.0,0,0,0,0,544,288,41343.669250645995,23255.813953488374,42.0,1337.0,452.80769230769226,564.1949322162168,318315.92153846147,0,0,0,0,0,0,0,0,0.0,470.92,235.0,741.7777777777778,0,0,0,10436,25,26966408,0,0,0,0,0,0,15,32,0,0,0,0,0,0,0,0,NeedManualLabel
2804:04B0:10AA:2500:020C:29FF:FE64:3255-2800:03F0:4001:082F:0000:0000:0000:2006-56372-443-6,2804:04B0:10AA:2500:020C:29FF:FE64:3255,56372,2800:03F0:4001:082F:0000:0000:0000:2006,443,6,19/01/1970 07:06:11 PM,170894,34,14,1846.0,5251.0,517.0,0.0,54.294117647058826,124.62587148396298,4534.0,0.0,375.07142857142867,1207.7099412515415,41528.66689292778,280.87586457102066,3636.04255319149,14031.78790857364,58655.0,0.0,170894.0,5178.606060606063,16582.249901889434,58655.0,0.0,170852.0,13142.461538461537,24921.47408232301,58740.0,0.0,0,0,0,0,1104,456,198.95373740447295,81.9221271665477,0.0,4534.0,144.8367346938775,653.7661198439257,427410.1394557822,0,0,0,0,0,0,0,0,0.0,147.85416666666666,54.294117647058826,375.07142857142856,0,0,0,7097,21,41549,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.177-35.82.218.35-50750-443-6,192.168.254.177,50750,35.82.218.35,443,6,20/10/2021 08:17:25 PM,1947,2,1,70.0,0.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,35952.747817154595,1540.8320493066255,973.5,1132.0779566796625,1774.0,173.0,173.0,173.0,0.0,173.0,173.0,0,0,0,0,0,1,0,0,0,64,20,1027.221366204417,513.6106831022086,0.0,35.0,26.25,17.5,306.25,0,0,1,2,3,0,0,0,0.0,35.0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,1,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.177-35.244.181.201-37294-443-6,192.168.254.177,37294,35.244.181.201,443,6,20/10/2021 08:15:30 PM,116326565,35,18,2652.0,1342.0,517.0,0.0,75.77142857142859,143.3578586274645,504.0,0.0,74.55555555555556,157.55940885983748,34.334375815188906,0.45561390040185573,2237049.3269230765,1.1242890698873688E7,5.8652462E7,2.0,1.16306248E8,3420771.9999999995,1.382943039521163E7,5.8673278E7,2.0,1.1630535E8,6841491.176470588,1.9237742887632288E7,5.8674434E7,127.0,0,0,0,0,1136,584,0.30087710403896134,0.15473679636289442,0.0,517.0,73.96296296296298,145.78129949215446,21252.187281621234,2,3,0,25,51,0,0,0,0.0,75.35849056603773,75.77142857142857,74.55555555555556,0,0,0,1928,11,9843,17,1326,9,671,64240,269,18,32,225874.5,228275.98927723433,387290.0,64459.0,5.7903369E7,1059377.480078749,5.8652462E7,5.7154276E7,NeedManualLabel
192.168.254.177-34.117.237.239-38392-443-6,192.168.254.177,38392,34.117.237.239,443,6,20/10/2021 08:15:05 PM,140793774,41,20,2688.0,1759.0,660.0,0.0,65.5609756097561,149.20188483737192,669.0,0.0,87.94999999999999,191.23517486399606,31.585203476398036,0.43325779448173607,2346562.9000000004,1.0908352569825301E7,5.8428921E7,1.0,1.40769508E8,3519237.6999999997,1.3261080811378278E7,5.8428921E7,1.0,1.40769062E8,7408898.0,1.873815007344183E7,5.8498314E7,122.0,0,0,0,0,1376,648,0.2912060585860849,0.14205173589565118,0.0,669.0,71.72580645161287,161.81665088438004,26184.62850343733,2,3,0,29,59,0,0,0,0.0,72.90163934426229,65.5609756097561,87.95,0,0,0,2106,11,11544,13,896,6,586,64240,272,20,32,164384.3333333333,204306.557352752,398953.0,25321.0,4.6751592666666664E7,1.9921691781725124E7,5.8428921E7,2.3748902E7,NeedManualLabel
192.168.254.200-198.178.125.55-61895-443-6,192.168.254.200,61895,198.178.125.55,443,6,21/10/2021 07:34:03 PM,149375,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.389121338912133,149375.0,0.0,149375.0,149375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.694560669456067,6.694560669456067,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1021,123,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-198.178.125.55-61897-443-6,192.168.254.200,61897,198.178.125.55,443,6,21/10/2021 07:34:03 PM,151522,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19940338696691,151522.0,0.0,151522.0,151522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.599701693483455,6.599701693483455,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,129,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.177-173.194.27.6-37900-443-6,192.168.254.177,37900,173.194.27.6,443,6,21/10/2021 07:34:04 PM,5747245,13,6,1210.0,5179.0,517.0,0.0,93.07692307692307,189.58263877021264,5179.0,0.0,863.1666666666666,2114.3178963123464,1111.6630663909402,3.305931798626994,319291.38888888893,1288310.8395125556,5479583.0,33.0,5727379.0,477281.58333333326,1583538.1472619793,5503921.0,33.0,5726920.0,1145384.0,2435163.2345615975,5499778.0,38.0,0,0,0,0,432,200,2.26195333590268,1.0439784627243138,0.0,5179.0,319.45000000000005,1154.5105353853596,1332894.5763157897,2,3,0,7,17,0,0,0,0.0,336.2631578947368,93.07692307692308,863.1666666666666,0,0,0,6341,5,118253,13,1210,6,5179,64240,261,6,32,247429.0,0.0,247429.0,247429.0,5479583.0,0.0,5479583.0,5479583.0,NeedManualLabel
192.168.254.200-200.130.99.22-61928-443-6,192.168.254.200,61928,200.130.99.22,443,6,21/10/2021 07:33:36 PM,65423178,57,85,3680.0,183726.0,3024.0,0.0,64.56140350877193,406.05202945751466,12708.0,0.0,2161.482352941176,2116.9964213241265,2864.519971805711,2.1704845949244476,463994.1702127659,2064529.8176834562,1.0155205E7,0.0,6.5419229E7,1168200.517857143,3177872.1100157397,1.0194866E7,0.0,6.5383236E7,778371.8571428572,2646748.9056929443,1.0196329E7,1.0,0,0,0,0,1772,1784,0.8712508585260106,1.2992337363984368,0.0,12708.0,1310.5314685314688,1945.472203819356,3784862.095833742,2,2,0,12,141,0,0,0,1.0,1319.7605633802816,64.56140350877193,2161.4823529411765,0,0,0,187338,76,444343,8,525,12,26246,64240,305,10,20,114080.33333333333,171918.39191391555,464942.0,39661.0,1.0075116333333334E7,41371.81778779664,1.0155205E7,1.0042397E7,NeedManualLabel
192.168.254.200-200.130.99.22-61928-443-6,192.168.254.200,61928,200.130.99.22,443,6,21/10/2021 07:34:42 PM,36245,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.180024831011174,36245.0,0.0,36245.0,36245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27.590012415505587,27.590012415505587,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.200-200.130.99.22-61928-443-6,192.168.254.200,61928,200.130.99.22,443,6,21/10/2021 07:34:42 PM,1437,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,21572.720946416146,1391.7884481558804,1437.0,0.0,1437.0,1437.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,695.8942240779402,695.8942240779402,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,1,1,2,0,0,0,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,1025,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.177-65.8.212.73-38746-443-6,192.168.254.177,38746,65.8.212.73,443,6,21/10/2021 07:33:12 PM,95274633,23,11,48.0,0.0,24.0,0.0,2.0869565217391304,6.914497572480729,0.0,0.0,0.0,0.0,0.5038067163166087,0.3568630907242645,2887110.0909090904,4585847.38623839,1.0220297E7,1.0,9.5252316E7,4329650.727272727,5074585.365250382,1.0243647E7,1.0,9.5247844E7,9524784.4,2262163.8646327206,1.0246555E7,3086572.0,0,0,0,0,736,352,0.24140738490170832,0.11545570582255615,0.0,24.0,1.3714285714285714,5.652098591443266,31.946218487394958,2,0,0,2,34,0,0,0,0.0,1.411764705882353,2.0869565217391304,0.0,0,0,0,0,0,0,2,4,1,0,501,133,2,32,27690.444444444445,2486.754567257851,32207.0,23601.0,1.0212363111111112E7,4687.582731121716,1.0220297E7,1.0204199E7,NeedManualLabel
192.168.254.177-65.8.212.73-38746-443-6,192.168.254.177,38746,65.8.212.73,443,6,21/10/2021 07:34:47 PM,7916,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.2849924204144,1319.3333333333333,1942.604403028745,3831.0,12.0,4094.0,1364.6666666666665,2146.2996839522048,3843.0,125.0,3959.0,1979.5,2628.315905670397,3838.0,121.0,0,0,0,0,128,84,505.3057099545225,378.9792824658919,0.0,0.0,0.0,0.0,0.0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.254.177-65.8.212.73-38738-443-6,192.168.254.177,38738,65.8.212.73,443,6,21/10/2021 07:33:12 PM,95797112,23,12,48.0,0.0,24.0,0.0,2.0869565217391304,6.914497572480729,0.0,0.0,0.0,0.0,0.5010589463281524,0.3653554816976111,2817562.117647059,4546958.204687817,1.0219989E7,61.0,9.5772086E7,4353276.636363637,5069902.276496428,1.024378E7,61.0,9.5773531E7,8706684.636363637,3505520.8796200966,1.0244888E7,1796.0,0,0,0,0,736,384,0.24009074511557302,0.1252647365820381,0.0,24.0,1.3333333333333333,5.575456419497357,31.085714285714285,2,0,0,2,35,0,0,0,0.0,1.3714285714285714,2.0869565217391304,0.0,0,0,0,0,0,0,2,4,1,0,501,133,2,32,23979.66666666667,1324.2394987312525,26773.0,22103.0,1.021599188888889E7,2753.425886257455,1.0219989E7,1.0211986E7,NeedManualLabel
192.168.254.177-65.8.212.73-38758-443-6,192.168.254.177,38758,65.8.212.73,443,6,21/10/2021 07:33:13 PM,95252398,23,11,62.0,0.0,31.0,0.0,2.6956521739130435,8.931226031120943,0.0,0.0,0.0,0.0,0.6509022481512748,0.3569463941474733,2886436.3030303027,4589105.158136806,1.0221949E7,175.0,9.5232997E7,4328772.590909092,5074903.764189967,1.0244219E7,175.0,9.5228665E7,9522866.5,2266828.6491775373,1.0243731E7,3071364.0,0,0,0,0,736,352,0.24146373721740844,0.1154826569300649,0.0,31.0,1.7714285714285716,7.300627347280886,53.299159663865545,2,0,0,2,34,0,0,0,0.0,1.8235294117647058,2.6956521739130435,0.0,0,0,0,0,0,0,2,6,1,0,764,137,2,32,22543.222222222223,546.4821080734888,23733.0,21759.0,1.0217365222222222E7,2931.6224082312706,1.0221949E7,1.0213542E7,NeedManualLabel
192.168.254.177-34.117.237.239-38874-443-6,192.168.254.177,38874,34.117.237.239,443,6,21/10/2021 07:33:50 PM,112447924,13,7,282.0,78.0,39.0,0.0,21.692307692307697,18.620708075440344,39.0,0.0,11.142857142857142,19.030051422496395,3.2014819588843633,0.17786010882690906,5918311.789473683,1.7720323273499776E7,5.8480931E7,32.0,1.12423259E8,9368604.916666666,2.187657911033528E7,5.8480931E7,34.0,1.12426334E8,1.8737722333333336E7,2.905962833159874E7,5.8548746E7,35.0,1,0,0,0,416,224,0.1156090707374909,0.062251038089418176,0.0,39.0,18.999999999999996,19.05255888325765,363.0,2,0,0,10,20,0,0,0,0.0,19.95,21.692307692307693,11.142857142857142,0,0,0,126,4,5544,6,141,3,39,501,269,7,32,44843.0,30941.578531160947,66722.0,22964.0,5.6155407E7,3288787.5804241295,5.8480931E7,5.3829883E7,NeedManualLabel
192.168.254.177-34.120.115.102-38164-443-6,192.168.254.177,38164,34.120.115.102,443,6,21/10/2021 07:33:53 PM,111515458,13,7,282.0,78.0,39.0,0.0,21.692307692307697,18.620708075440344,39.0,0.0,11.142857142857142,19.030051422496395,3.2282519971356796,0.17934733317420443,5869234.631578947,1.7576904617729776E7,5.845943E7,25.0,1.11484316E8,9290359.666666668,2.170010411608648E7,5.845943E7,113.0,1.11487014E8,1.8581169E7,2.8831222594200477E7,5.8535088E7,25.0,1,0,0,0,416,224,0.11657576656323287,0.06277156661097155,0.0,39.0,18.999999999999996,19.05255888325765,363.0,2,0,0,10,20,0,0,0,0.0,19.95,21.692307692307693,11.142857142857142,0,0,0,126,4,6293,6,141,3,39,501,269,7,32,54098.5,24888.037377422912,71697.0,36500.0,5.56780485E7,3933467.4394336226,5.845943E7,5.2896667E7,NeedManualLabel
192.168.254.200-198.178.125.55-61940-443-6,192.168.254.200,61940,198.178.125.55,443,6,21/10/2021 07:34:39 PM,74836208,10,8,763.0,5043.0,450.0,0.0,76.3,147.24435473049553,2824.0,0.0,630.375,1000.7702658452638,77.58276581838567,0.2405252815588946,4402129.882352941,1.782882614036126E7,7.3586229E7,0.0,7.4692682E7,8299186.888888889,2.448316324581866E7,7.3586229E7,0.0,7.4692027E7,1.0670289571428573E7,2.780761885905837E7,7.3729766E7,2.0,0,0,0,0,224,172,0.1336251564216081,0.10690012513728649,0.0,2824.0,305.57894736842104,693.9789714865265,481606.81286549714,2,2,0,6,17,0,0,0,0.0,322.55555555555554,76.3,630.375,0,0,0,5806,8,6039,10,763,8,5043,65535,123,3,20,1106453.0,0.0,1106453.0,1106453.0,7.3586229E7,0.0,7.3586229E7,7.3586229E7,NeedManualLabel
192.168.254.200-198.178.125.55-61942-443-6,192.168.254.200,61942,198.178.125.55,443,6,21/10/2021 07:34:39 PM,74528198,13,8,1358.0,7027.0,653.0,0.0,104.46153846153845,201.87851767197992,4467.0,0.0,878.375,1524.6258498867378,112.50775176396992,0.28177254466826096,3726409.8999999994,1.644239659621472E7,7.3581821E7,1.0,7.4378684E7,6198223.666666666,2.122044527224684E7,7.3581821E7,1.0,7.4380128E7,1.062573257142857E7,2.782705997809536E7,7.3731345E7,3505.0,0,0,0,0,284,172,0.17443062288987585,0.10734192177838514,0.0,4467.0,381.1363636363636,972.9390572337556,946610.4090909092,2,2,0,8,20,0,0,0,0.0,399.2857142857143,104.46153846153847,878.375,0,0,0,8385,9,13042,13,1358,8,7027,65535,129,4,20,796863.0,0.0,796863.0,796863.0,7.3581821E7,0.0,7.3581821E7,7.3581821E7,NeedManualLabel
192.168.254.200-200.130.99.22-61964-443-6,192.168.254.200,61964,200.130.99.22,443,6,21/10/2021 07:35:36 PM,65469525,70,107,3673.0,190869.0,3024.0,0.0,52.47142857142856,365.8426731406319,5648.0,0.0,1783.8224299065425,1176.7609350926289,2971.4894067125124,2.70354794845388,371985.93749999994,1847421.9544294388,1.0016644E7,0.0,6.0836419E7,881687.231884058,2847095.5174657493,1.0047588E7,0.0,6.5425515E7,617221.8396226416,2363241.3153741807,1.0056439E7,0.0,0,0,0,0,2148,2224,1.0691997536258282,1.6343481948280516,0.0,5648.0,1092.9325842696624,1266.848233770266,1604904.4474068426,1,2,0,13,176,0,0,0,1.0,1099.1073446327684,52.47142857142857,1783.822429906542,0,0,0,194536,100,354720,10,524,15,27267,64240,285,9,20,134882.66666666666,225839.46944205006,595855.0,39795.0,1.00045205E7,5977.536440708716,1.0016644E7,1.0000916E7,NeedManualLabel
